Zipcode,Latitude,Longitude,Supply_KW,Demand_Month_1_KWh,Demand_Month_2_KWh,Demand_Month_3_KWh,Demand_Month_4_KWh,Demand_Month_5_KWh,Demand_Month_6_KWh,Demand_Month_7_KWh,Demand_Month_8_KWh,Demand_Month_9_KWh,Demand_Month_10_KWh,Demand_Month_11_KWh,Demand_Month_12_KWh
94021,37.270838,-122.28073799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94022,37.357489,-122.14443700000001,1980.489,6978660.0,5508886.0,5297953.0,4687238.0,4953583.0,5437291.0,5795184.0,5770789.0,6133325.0,5295165.0,5816698.0,6857462.0
94024,37.352234,-122.094399,519.645,6526055.0,5186278.0,5045775.0,4484428.0,4713389.0,5172585.0,5436663.0,5506380.0,5788480.0,4977091.0,5516096.0,6472494.0
94025,37.457524,-122.176542,3302.6179999999986,26149408.0,24825073.0,26887269.0,26504062.0,28890618.0,7226110.0,29415160.0,30339991.0,30091975.0,7279045.0,29386228.0,28738876.0
94027,37.453514,-122.204756,124.398,4653682.0,3796302.0,3881157.0,3556808.0,3835169.0,4007400.0,4236584.0,4247941.0,4392990.0,4055788.0,4217821.0,4825393.0
94028,37.376828,-122.209796,552.198,2465576.0,1985962.0,1868689.0,1662126.0,1668100.0,1827312.0,1931436.0,1927199.0,2047924.0,1880636.0,2091493.0,2438115.0
94030,37.59897,-122.401991,630.668,4517513.0,3622898.0,3517613.0,3173552.0,3115519.0,2976105.0,3012653.0,3084887.0,3204648.0,3214022.0,3539353.0,4305239.0
94035,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94037,37.554297999999996,-122.496632,5.364,829186.0,665053.0,644799.0,580655.0,555781.0,513943.0,519619.0,553160.0,518750.0,583936.0,654201.0,764213.0
94038,37.526902,-122.51216399999998,0.0,719537.0,583479.0,560738.0,513076.0,492618.0,445914.0,458586.0,479437.0,452212.0,504791.0,560857.0,660919.0
94039,,,93.31200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94040,37.380565999999995,-122.085293,1328.435,7038556.0,5456727.0,5323891.0,4761415.0,4938973.0,5215258.0,5466391.0,5493292.0,5785448.0,5034002.0,5440393.0,6837834.0
94041,37.38852,-122.075726,212.491,2823299.0,2166979.0,2080737.0,1880329.0,1940950.0,2043525.0,2159338.0,2140073.0,2260300.0,1966549.0,2188731.0,2780866.0
94043,37.414028,-122.070679,3662.479000000001,5839819.0,57648649.0,63724696.0,61473265.0,69775830.0,65814880.0,68291687.0,69421876.0,66830580.0,4003436.0,58787943.0,61313555.0
94044,37.606627,-122.47721100000001,794.592,9710180.0,8171875.0,8316501.0,7895433.0,7674903.0,7457743.0,7560114.0,7963110.0,7725206.0,5206494.0,8400445.0,9361151.0
94060,37.247137,-122.27349299999999,2.182,931723.0,352549.0,342943.0,316204.0,306983.0,277414.0,286228.0,286118.0,279178.0,315816.0,344231.0,419266.0
94061,37.461147,-122.236948,206.138,6780172.0,7473393.0,7392338.0,4739920.0,4833925.0,5148392.0,7807162.0,7861598.0,8062852.0,4986393.0,5384143.0,9041941.0
94062,37.413691,-122.29534299999999,35.854,14033400.0,7095214.0,6901357.0,6310666.0,6294653.0,6598735.0,6966758.0,6931132.0,7278265.0,6701820.0,7337794.0,8687781.0
94063,37.493297,-122.195535,776.0729999999999,24493566.0,21596158.0,23174755.0,21766098.0,23790168.0,46819927.0,26008058.0,26628024.0,25761882.0,3255543.0,22166655.0,22689285.0
94065,37.534106,-122.247372,0.0,2925091.0,2267632.0,2208247.0,1969771.0,1959183.0,1903664.0,1932497.0,1967059.0,2097551.0,2033431.0,2174684.0,2743874.0
94066,37.625085999999996,-122.43359299999999,1315.5540000000005,8086364.0,6436323.0,6294842.0,5728442.0,5569843.0,5272800.0,5298303.0,5439260.0,5447487.0,5658639.0,6199995.0,19425755.0
94070,37.496466,-122.27256499999999,1465.6960000000001,15658658.0,13437259.0,14151947.0,12990472.0,13775312.0,14267514.0,14774286.0,15152384.0,15449729.0,5292152.0,13823237.0,14851365.0
94074,37.331714,-122.341466,8.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94080,37.65549,-122.422075,9920.788,48502690.0,43467418.0,45804612.0,44902962.0,44234505.0,45121577.0,46877955.0,49705412.0,50416396.0,7389023.0,46995688.0,39897581.0
94085,37.388556,-122.01773200000001,1888.24,4081254.0,3085178.0,2929832.0,2611674.0,2636611.0,2770786.0,2955746.0,2924927.0,3087196.0,2706504.0,2902537.0,3865409.0
94086,37.371646999999996,-122.02313400000001,2043.92,9237966.0,6984521.0,6697095.0,5974662.0,16707331.0,17480687.0,6695133.0,6661012.0,19120052.0,6207467.0,6732072.0,19450985.0
94087,37.351529,-122.03695900000001,1326.1270000000002,10687158.0,8389173.0,8145410.0,7243121.0,7451979.0,7878930.0,8320286.0,8443975.0,8881061.0,7693212.0,8347254.0,10168866.0
94089,37.412402,-122.01560500000001,2081.304,3680554.0,2915963.0,2904469.0,2665964.0,2840265.0,3050065.0,3399352.0,3516178.0,3748089.0,3125127.0,3208032.0,4027562.0
94102,37.779588000000004,-122.41931799999999,172.30700000000004,18780345.0,16315811.0,17284959.0,16990863.0,17727260.0,16836043.0,17416124.0,17927096.0,18391871.0,18553930.0,17616152.0,17733258.0
94103,37.773134000000006,-122.41116699999999,1558.7559999999994,29271544.0,26161544.0,26235298.0,26887252.0,27209747.0,25712807.0,28442998.0,29527432.0,29868142.0,30482608.0,28490898.0,26734986.0
94104,37.791409,-122.40213,0.0,82361.0,6135290.0,6858948.0,6507522.0,6925356.0,6931203.0,6867036.0,7302668.0,7197776.0,6890031.0,6337756.0,6215065.0
94105,37.789864,-122.39366499999998,48.843,21821327.0,520311048.0,21660449.0,548408712.0,461627076.0,514606532.0,583107533.0,596504831.0,534679750.0,601720333.0,579816800.0,19735976.0
94107,37.760459999999995,-122.39972399999999,699.8620000000002,22983168.0,19937834.0,20923268.0,20334180.0,20667036.0,20181617.0,21026992.0,21848356.0,22028336.0,21698324.0,20648299.0,20947480.0
94108,37.792007,-122.408575,170.64499999999995,11888387.0,10551024.0,11430380.0,10807712.0,11090928.0,11254409.0,11553440.0,11841475.0,11864518.0,12124687.0,11151281.0,11506271.0
94109,37.795388,-122.422453,474.82000000000005,21408026.0,24697184.0,18492434.0,24542298.0,17975159.0,16731788.0,24460829.0,25236342.0,17248310.0,25407450.0,24756491.0,25627825.0
94110,37.750021000000004,-122.415201,434.026,17260957.0,14346156.0,14705026.0,13677344.0,13229588.0,13431806.0,13687420.0,14233066.0,14296616.0,14600667.0,14742329.0,16302085.0
94111,37.799367,-122.398407,249.57299999999998,11585334.0,10371415.0,11036859.0,10696426.0,10959524.0,10488645.0,11314994.0,12073769.0,11473172.0,12403641.0,11730717.0,11179434.0
94112,37.720375,-122.44295,27.184,13336710.0,11101712.0,11345151.0,10578462.0,10682167.0,10031345.0,10304539.0,10598959.0,10355475.0,10947352.0,11280975.0,12606614.0
94114,37.758057,-122.43541,55.858,9252758.0,7562989.0,7570431.0,7002767.0,6755232.0,6546861.0,6664056.0,6932887.0,6941372.0,7264134.0,7566768.0,8512108.0
94115,37.785969,-122.437253,248.537,14875607.0,6019130.0,12449698.0,5231412.0,11660797.0,10944158.0,4736425.0,4911009.0,12001706.0,5245126.0,5646198.0,6552404.0
94116,37.745399,-122.486065,14.563,6292877.0,5431701.0,13069270.0,4920742.0,4621510.0,11718841.0,4456823.0,4623119.0,12384284.0,4739257.0,5049448.0,13447958.0
94117,37.769436,-122.44766200000001,138.78199999999998,9946492.0,8009835.0,7837066.0,7266288.0,7067221.0,6530779.0,6813046.0,7055119.0,6793692.0,7340122.0,7699966.0,8654393.0
94118,37.780097,-122.46260500000001,98.85700000000001,26381409.0,23182499.0,16431656.0,23573986.0,24163246.0,15186515.0,24006920.0,25028571.0,15850153.0,25343308.0,24698086.0,17162163.0
94121,37.776769,-122.494707,240.058,6980471.0,5549553.0,5444855.0,4959112.0,4907591.0,4527039.0,4671403.0,4803598.0,4628920.0,4993193.0,5339040.0,6207092.0
94122,37.758796999999994,-122.485128,37.087,8468354.0,6841439.0,6694687.0,6085987.0,5996211.0,5548098.0,5741193.0,5942927.0,5703816.0,6132110.0,6569827.0,7637996.0
94123,37.800934000000005,-122.43836599999999,8.467,8389900.0,6906236.0,7051010.0,6440316.0,6445396.0,6159985.0,6206924.0,6473741.0,6503334.0,6804042.0,6875914.0,7601015.0
94124,37.728895,-122.382779,742.6370000000002,14733535.0,12623788.0,13186087.0,12634439.0,12555132.0,12187734.0,12671801.0,13270687.0,13085028.0,13411232.0,13297788.0,13551405.0
94125,,,98.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94127,37.73622,-122.45933799999999,22.869,3766285.0,3107125.0,3046110.0,2786644.0,2751769.0,2565398.0,2618401.0,2773481.0,2672673.0,2869420.0,3119559.0,3549326.0
94129,37.797336,-122.46446200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94130,37.820661,-122.36965500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94131,37.745915999999994,-122.44147199999999,77.161,5587004.0,4474774.0,4330575.0,3945436.0,3819058.0,3540292.0,3595718.0,3783337.0,3671096.0,3944048.0,4322754.0,5017438.0
94132,37.72222,-122.484077,1183.498,3843846.0,3142183.0,3136796.0,2898315.0,2883029.0,2619766.0,2711124.0,2794440.0,2734267.0,2930807.0,3086130.0,3572160.0
94133,37.804531,-122.410852,155.22700000000003,13990937.0,11949150.0,12400014.0,11932797.0,11894617.0,11627831.0,12319956.0,12544668.0,12122914.0,12352610.0,12198816.0,12469042.0
94134,37.721052,-122.413573,160.445,6591646.0,5445109.0,5556834.0,5188493.0,5246560.0,4985363.0,5032512.0,5181349.0,5163533.0,5350366.0,5461885.0,6091460.0
94143,,,7.486000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94158,37.768106,-122.386927,416.045,5640844.0,4350260.0,4610185.0,4472073.0,4585862.0,4551060.0,4664134.0,4858386.0,5017646.0,5064162.0,4848209.0,5145692.0
94301,37.444123,-122.14991100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94303,37.457879999999996,-122.11515800000001,650.92,4120507.0,3119852.0,2954328.0,2581825.0,2526549.0,2547988.0,2666337.0,2682517.0,2764058.0,2652055.0,2979628.0,4040503.0
94304,37.374707,-122.181698,98.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94305,37.418256,-122.17087099999999,50.106,732592.0,579320.0,542509.0,475665.0,458487.0,470579.0,493587.0,491263.0,521643.0,504187.0,579987.0,694987.0
94306,37.415727000000004,-122.130762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94401,37.576948,-122.316903,922.769,11381974.0,9377606.0,9726925.0,8913533.0,9175826.0,9030575.0,9218349.0,9503817.0,9640978.0,4208742.0,9537304.0,11017692.0
94402,37.523602000000004,-122.34492,1047.9340000000002,11161102.0,9495835.0,9880484.0,11414160.0,11824334.0,11917044.0,12211383.0,12943648.0,13041886.0,4249366.0,9976336.0,10933379.0
94403,37.538449,-122.305447,2406.088000000001,31595548.0,27932792.0,30279014.0,28433239.0,29756770.0,30018381.0,30600927.0,32194456.0,32166693.0,6113929.0,28831596.0,29549637.0
94404,37.555999,-122.267679,694.252,7807930.0,6098240.0,5877213.0,5264098.0,5102982.0,4876350.0,4933562.0,5075409.0,5215845.0,5274805.0,5837510.0,7360932.0
94501,37.773793,-122.27811499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94502,37.737572,-122.245507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94503,38.186532,-122.26406899999999,2821.179,7602313.0,6474827.0,6633586.0,6250529.0,6415956.0,7178616.0,7994247.0,8605186.0,8845985.0,7872567.0,7352262.0,7958605.0
94505,37.87168,-121.597066,4.0280000000000005,3571001.0,2802825.0,2530891.0,2342900.0,3222247.0,5201503.0,6534384.0,6030218.0,4655902.0,2731284.0,2921983.0,3574668.0
94506,37.809677,-121.913141,946.3960000000003,10351708.0,8687739.0,7602318.0,7199212.0,8164039.0,9617412.0,12657816.0,10667363.0,10039001.0,5744306.0,9252396.0,9258973.0
94507,37.850411,-122.021124,179.35,5863173.0,4747040.0,5635693.0,4128402.0,6002421.0,7437172.0,8906243.0,8100850.0,7254808.0,4622560.0,5036386.0,7388479.0
94508,38.576617999999996,-122.44438799999999,103.078,1027969.0,856078.0,832698.0,779047.0,904666.0,1021376.0,1127023.0,1369536.0,1056603.0,916404.0,945586.0,978911.0
94509,37.996501,-121.812301,4203.825,25624223.0,19567864.0,19618960.0,18029647.0,21412607.0,27122382.0,31967894.0,30714795.0,26102368.0,20037567.0,19007623.0,21325869.0
94510,38.098071000000004,-122.13593999999999,2504.909,12461271.0,10355660.0,10506659.0,9756215.0,9790679.0,10964717.0,11654680.0,11825407.0,11999568.0,11072109.0,10843083.0,11957655.0
94511,38.028939,-121.64052099999999,83.41,968383.0,721807.0,666839.0,605568.0,651815.0,777475.0,914377.0,837360.0,758385.0,613434.0,714029.0,949791.0
94512,38.134852,-121.83415600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94513,37.922228000000004,-121.66835900000001,3252.7500000000005,20918732.0,17202535.0,16477130.0,15852915.0,19715938.0,27015726.0,22846784.0,32554412.0,26033440.0,9833659.0,18413207.0,13042923.0
94514,37.826372,-121.622546,1324.6470000000004,730437.0,557943.0,526755.0,482519.0,624287.0,901792.0,1132719.0,1024415.0,828197.0,538595.0,550033.0,706787.0
94515,38.634822,-122.615051,1634.5470000000007,6261672.0,5462280.0,5715793.0,4858490.0,5639302.0,6777699.0,7830243.0,7100156.0,6886739.0,5316577.0,5488962.0,5945618.0
94517,37.890217,-121.878354,621.058,3194275.0,2554795.0,3443153.0,3216346.0,3573892.0,4770838.0,4422517.0,5303534.0,4689143.0,2484425.0,2676428.0,4188869.0
94518,37.950362,-122.02203899999999,1987.6220000000005,9856474.0,8155007.0,8084012.0,7524820.0,7149757.0,10203821.0,9795414.0,8879993.0,8504682.0,6740195.0,6940696.0,8199428.0
94519,37.988451,-122.013001,777.808,3719385.0,2981814.0,2891347.0,2703871.0,3115270.0,4026898.0,4840170.0,4197874.0,3956404.0,2885130.0,3029089.0,5048084.0
94520,37.995284999999996,-122.040627,4346.545999999999,25109891.0,21520527.0,23392534.0,21883425.0,26079091.0,27193163.0,31481671.0,30470534.0,29042070.0,25328190.0,23298658.0,24042898.0
94521,37.956012,-121.956194,2572.769,12263215.0,10038205.0,6875149.0,9311338.0,10555057.0,13152284.0,15994062.0,14406674.0,13385241.0,10405810.0,10367701.0,11956327.0
94523,37.954131,-122.07614,5698.243,7970685.0,6262524.0,5912427.0,5403455.0,6105597.0,7780571.0,9261123.0,8106831.0,7719164.0,5743860.0,6249417.0,7989188.0
94525,38.052951,-122.23209399999999,46.195,830190.0,665011.0,633964.0,577072.0,580742.0,618157.0,650939.0,622601.0,641288.0,588149.0,650819.0,787694.0
94526,37.814613,-121.99055200000001,1605.2910000000002,8963576.0,7299831.0,7020088.0,6508066.0,7368099.0,9440925.0,10883240.0,9948330.0,9269417.0,7040267.0,7623086.0,9287410.0
94528,37.845601,-121.950612,0.0,551144.0,448389.0,433595.0,399959.0,441982.0,542863.0,616728.0,581815.0,545484.0,435633.0,484184.0,572923.0
94530,37.921561,-122.29833700000002,758.3430000000002,12216616.0,3775037.0,3572468.0,3251173.0,3105004.0,2938495.0,2981041.0,3115036.0,3185780.0,3320938.0,3641440.0,11207561.0
94531,37.965765000000005,-121.77581799999999,3252.895,13395197.0,11143172.0,10827633.0,10575892.0,12575856.0,16858626.0,20946170.0,19929845.0,16706819.0,12448848.0,12120085.0,13335490.0
94533,38.280745,-122.00638000000001,8058.720000000001,26841963.0,22977627.0,23369242.0,22920550.0,26772316.0,30368636.0,33719116.0,32713506.0,31501758.0,25948675.0,24208194.0,26046840.0
94534,38.244839,-122.135861,2687.9569999999994,15061859.0,12877633.0,13179970.0,12512863.0,14637011.0,16872229.0,18240237.0,17809062.0,17694981.0,14383096.0,13629660.0,15063278.0
94535,38.282221,-121.92471499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94536,37.570508000000004,-121.98125,289.85200000000003,16812081.0,13849025.0,14125162.0,13285149.0,14046287.0,14520024.0,15220007.0,15506697.0,16322041.0,9245001.0,14370627.0,16714485.0
94538,37.501368,-121.956753,10409.983000000002,639551384.0,45543953.0,48809546.0,46577681.0,49251811.0,49737900.0,54074879.0,55530949.0,54435958.0,7990181.0,47610023.0,49022944.0
94539,37.516907,-121.911763,2297.9330000000004,9492376.0,19748578.0,20829442.0,19356061.0,20539392.0,21250406.0,21677666.0,22142492.0,21886715.0,7302350.0,19660681.0,20915221.0
94541,37.673945,-122.08482099999999,973.192,17845691.0,14771146.0,14993460.0,14009073.0,14449070.0,14436990.0,15460444.0,15570611.0,15661288.0,8236924.0,14915658.0,17078043.0
94542,37.659883,-122.03714199999999,80.449,3250173.0,2659581.0,2455622.0,2279393.0,2231475.0,2328757.0,2324072.0,2382088.0,2603574.0,2414950.0,2600179.0,3089165.0
94543,,,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94544,37.63382,-122.0572,3407.3910000000005,25239156.0,21334889.0,22446464.0,41359168.0,46483832.0,47546671.0,49639014.0,47835317.0,46651379.0,8629647.0,41816712.0,43355119.0
94545,37.605905,-122.126873,6163.271,29667305.0,26053574.0,27622769.0,26735388.0,27674436.0,26766174.0,27696306.0,29412677.0,28325094.0,3934944.0,27248415.0,28368624.0
94546,37.714509,-122.07954199999999,1350.4979999999996,12470810.0,10394196.0,10561108.0,9803200.0,10248786.0,10449430.0,10968582.0,11103181.0,11507121.0,6893450.0,10694683.0,12257600.0
94547,38.010166,-122.261728,678.793,4898979.0,4020993.0,3979817.0,3731153.0,3850032.0,4133470.0,4286379.0,4118189.0,4352971.0,3921846.0,4110757.0,4838085.0
94548,37.974295,-121.65144099999999,0.0,317443.0,235000.0,194279.0,174857.0,203113.0,273354.0,323357.0,308957.0,250060.0,187106.0,214340.0,280181.0
94549,37.897009000000004,-122.11429199999999,639.6960000000001,11925270.0,9823487.0,9608966.0,9031505.0,10000902.0,12673255.0,12614303.0,11859038.0,11493328.0,9759094.0,10178711.0,11720322.0
94550,37.519985999999996,-121.57559599999999,5763.684,10970901.0,8709998.0,18329462.0,17595721.0,19576997.0,22685578.0,26492290.0,25495223.0,23768787.0,8250239.0,18867874.0,11204854.0
94551,37.750502000000004,-121.749055,8664.385999999999,23659630.0,20953624.0,20837274.0,19782138.0,22470981.0,27371004.0,43661720.0,32043516.0,27871506.0,6064928.0,22190682.0,44950458.0
94552,37.72272,-122.021552,441.835,3213498.0,2619856.0,2487792.0,2289764.0,2336928.0,2444096.0,2543965.0,2612120.0,2841432.0,2499406.0,2636716.0,3117167.0
94553,37.993891999999995,-122.13644099999999,4885.901,27329722.0,23137265.0,24068753.0,22746425.0,25416275.0,28385132.0,31358865.0,30606605.0,29373389.0,25323248.0,24071524.0,26577806.0
94555,37.548204999999996,-122.098677,177.08400000000003,5583789.0,4604680.0,4645502.0,4299447.0,4372574.0,4393402.0,4547476.0,4652577.0,4955728.0,4558580.0,4756306.0,5652320.0
94556,37.840645,-122.114877,484.649,5466056.0,4520161.0,4453230.0,4138360.0,4367086.0,3389932.0,4979946.0,4873384.0,4960051.0,3016269.0,4588585.0,5160850.0
94558,38.442011,-122.23832,9157.130999999998,48785898.0,27837562.0,27837168.0,26947759.0,30336190.0,33480800.0,35667115.0,35729424.0,35901450.0,33215808.0,48086651.0,47643132.0
94559,38.245723999999996,-122.313405,1850.003,12366200.0,10488201.0,10623622.0,10177163.0,11275573.0,12031303.0,12839510.0,12941104.0,13025466.0,11523687.0,11188805.0,12006930.0
94560,37.504514,-122.03291599999999,2548.538,7384269.0,23481725.0,25377029.0,23823545.0,25104041.0,26008910.0,27055026.0,28033581.0,28042941.0,5794676.0,25674422.0,27077720.0
94561,37.993936,-121.69113899999999,2496.590000000001,8223699.0,6511525.0,6184055.0,8102418.0,9886786.0,13166782.0,15815523.0,15394921.0,13235302.0,9436685.0,9437535.0,10762444.0
94562,,,1205.5760000000002,221442.0,181941.0,166472.0,154589.0,285657.0,201951.0,403482.0,426767.0,434031.0,167224.0,194051.0,219823.0
94563,37.87992,-122.184572,149.388,7801952.0,6469685.0,6379567.0,5770425.0,6036906.0,6593161.0,7017773.0,6870699.0,6993734.0,6331238.0,6642373.0,5768361.0
94564,37.994038,-122.28258899999999,431.96299999999985,9808512.0,8374853.0,8571972.0,8354865.0,8929592.0,9477898.0,11155225.0,11328621.0,11230830.0,10929142.0,10593808.0,10573571.0
94565,38.014576,-121.906255,7362.906999999999,29060749.0,24727565.0,28315653.0,23196102.0,26697391.0,32055314.0,37188732.0,35370113.0,32965637.0,26383182.0,25042116.0,28012563.0
94566,37.648104,-121.849965,2036.118,17424300.0,14487096.0,14395066.0,13489169.0,15439172.0,18306443.0,21156184.0,20252826.0,18633544.0,7682907.0,15089746.0,17148159.0
94567,38.706906,-122.393997,0.0,253213.0,205399.0,182406.0,163490.0,165374.0,229020.0,275472.0,264743.0,203445.0,156287.0,205433.0,255437.0
94568,37.715245,-121.9147,4503.831,44116559.0,38241839.0,40643977.0,38376571.0,43203395.0,45278526.0,48316033.0,48823540.0,46509309.0,8832888.0,39105972.0,41334421.0
94569,38.044258,-122.198765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94571,38.148862,-121.737696,267.722,2238021.0,1736325.0,1455618.0,3071783.0,3481785.0,4346065.0,5320415.0,4911362.0,4513151.0,3488683.0,3651377.0,4195499.0
94572,38.032793,-122.25221100000002,31.03,1730399.0,1415200.0,1402381.0,1308127.0,1340754.0,1405289.0,1497012.0,1456770.0,1497169.0,1375785.0,1424510.0,1698497.0
94573,38.458864,-122.428831,2012.122,334934.0,295558.0,287789.0,283189.0,362736.0,440085.0,514425.0,513768.0,514272.0,406865.0,315935.0,272027.0
94574,38.542448,-122.419923,7138.023,8309861.0,7332140.0,6913759.0,6939394.0,7869475.0,9098702.0,11454024.0,10989750.0,10933573.0,9036359.0,8265173.0,7729840.0
94576,38.549422,-122.476382,2.202,139771.0,113393.0,108820.0,103200.0,118731.0,145047.0,160198.0,149770.0,146207.0,109909.0,121824.0,137733.0
94577,37.713275,-122.16735,3936.995,29004703.0,23211072.0,24022754.0,22564330.0,23312313.0,23335303.0,23754760.0,24818843.0,24716238.0,6785682.0,23118754.0,24139932.0
94578,37.706137,-122.12555,1189.6530000000002,12194440.0,12562431.0,12539001.0,12123492.0,12077962.0,11995056.0,13169724.0,13755475.0,13712583.0,5515077.0,13086484.0,14024276.0
94579,37.686491,-122.157201,272.70099999999996,6126084.0,5266170.0,5466643.0,5210320.0,5342293.0,5224242.0,5438758.0,5478482.0,5494405.0,3789463.0,5438235.0,6023761.0
94580,37.675731,-122.133017,915.575,7599568.0,4196446.0,4214687.0,3919419.0,4003368.0,4019178.0,4157794.0,4206055.0,4283829.0,4152837.0,4355542.0,5249477.0
94582,37.762174,-121.91578799999999,1147.878,7976570.0,6516008.0,6248295.0,5701880.0,6414184.0,7665693.0,8884167.0,8561020.0,8472085.0,6397762.0,6627980.0,7904092.0
94583,37.75512,-121.972699,1035.246,8388601.0,6800259.0,6581255.0,6075226.0,6773999.0,8075168.0,9188345.0,8722188.0,8582544.0,6544700.0,6920581.0,8399687.0
94585,38.192498,-121.927529,1331.731,5713522.0,4606917.0,4505572.0,7157665.0,8116538.0,9532759.0,10356637.0,9726687.0,9770758.0,7841619.0,7416163.0,8371101.0
94586,37.57459,-121.85370800000001,41.376999999999995,371386.0,274679.0,252733.0,229533.0,214786.0,245322.0,284731.0,280530.0,288820.0,246404.0,280407.0,359549.0
94587,37.603155,-122.018638,3210.17,33385228.0,25977812.0,28560830.0,8281615.0,8370470.0,8494612.0,8942734.0,9054091.0,9479091.0,8537054.0,8968035.0,11008068.0
94588,37.792682,-121.86058999999999,2925.73,24897823.0,21987098.0,23930639.0,22731353.0,25167663.0,27385609.0,30156897.0,29943152.0,28164732.0,5335739.0,23534237.0,24765912.0
94589,38.18735,-122.224074,1188.957,5581304.0,4507297.0,7771734.0,4092470.0,7896355.0,7726794.0,4429530.0,4387237.0,4598118.0,4322506.0,4608349.0,8507433.0
94590,38.103234,-122.249096,1634.4820000000002,17890708.0,15196672.0,11702125.0,14619475.0,11212483.0,11192279.0,15663250.0,16064733.0,16319866.0,15681915.0,15182711.0,13004482.0
94591,38.122869,-122.196863,1467.3139999999999,16351789.0,13654610.0,13761089.0,12974190.0,13677362.0,14356256.0,15115531.0,15044770.0,15695236.0,14494426.0,14403973.0,16266172.0
94592,38.089729999999996,-122.277394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94595,37.87195,-122.069383,402.471,6420382.0,4923396.0,4566733.0,4109674.0,4217689.0,4916835.0,5495081.0,4900061.0,4747892.0,3969388.0,4651651.0,6063364.0
94596,37.889098,-122.037553,1881.457,21922211.0,18660789.0,18429251.0,18897429.0,20155996.0,21905007.0,24063790.0,23540488.0,21448609.0,3862339.0,19312485.0,19686222.0
94597,37.918191,-122.071665,763.8430000000001,9326672.0,7741484.0,8014243.0,7385674.0,8406220.0,9659556.0,10765359.0,10022410.0,9646205.0,8008297.0,7759349.0,8658339.0
94598,37.899936,-121.99924399999999,1952.968,12431944.0,10546436.0,10991457.0,10285715.0,11770476.0,13844130.0,15703031.0,14507522.0,13712947.0,5213572.0,11262902.0,12345882.0
94599,38.409878000000006,-122.36151100000001,1244.7970000000005,737722.0,696709.0,599296.0,566974.0,648237.0,777947.0,851541.0,794231.0,792405.0,588532.0,625596.0,729342.0
94601,37.775545,-122.218705,687.9530000000002,14154625.0,11979857.0,12746531.0,12086034.0,12131526.0,40956245.0,12887354.0,13201084.0,13148082.0,5283501.0,12862961.0,14062843.0
94602,37.804320000000004,-122.207545,373.06199999999995,5407221.0,4372853.0,7374409.0,3794725.0,3661000.0,3542331.0,3595553.0,3707856.0,7222283.0,3893386.0,4240293.0,5019209.0
94603,37.736529,-122.179445,1357.805,7633964.0,6398814.0,6424155.0,5933356.0,5938485.0,6038362.0,6222531.0,6621587.0,6501093.0,3368124.0,6684558.0,7532099.0
94605,37.761408,-122.150198,786.2230000000002,13526875.0,11285317.0,9588510.0,10644230.0,10669374.0,10322722.0,10963251.0,11292206.0,9658056.0,6103245.0,11760493.0,13117015.0
94606,37.791887,-122.24533400000001,550.751,10674387.0,8820546.0,5139073.0,8468591.0,4622946.0,4488588.0,8654196.0,8891916.0,4647648.0,4754569.0,9095528.0,6069353.0
94607,37.807215,-122.301497,2266.579000000001,20095511.0,17504178.0,19111893.0,18936487.0,19455205.0,18717642.0,34632298.0,36756019.0,20351395.0,21201257.0,20154274.0,20875759.0
94608,37.836844,-122.289143,2333.9,19858032.0,17028729.0,21947682.0,17049736.0,21577148.0,21248213.0,17683703.0,18274645.0,22323529.0,22679543.0,21692354.0,22803880.0
